Anchor_X,Anchor_Y,Anchor_Z,Measured_Distance_Sensor,Measured_RSSI,Wheelchair_Actual_X,Wheelchair_Actual_Y,Wheelchair_Actual_Z
5.0,5.0,1.0,1.670245820006307,-48.328586362136186,6.153696355000351,3.7891829353568376,1.339782745197851
5.0,5.0,1.0,0.46775689898830825,-47.753720365451784,5.352747778956273,5.12759000591961,1.2657397202074643
5.0,5.0,1.0,5.682437491546978,-73.34086152811727,8.499470244612787,9.419020464945158,0.7486103805136246
5.0,5.0,1.0,1.1535112432236143,-46.3954561433721,4.089339507228601,5.776751870567911,0.5977572316939941
5.0,5.0,1.0,5.8930481693826895,-84.483635537832,9.28364337811335,9.183648885643231,1.0278159571546335
5.0,5.0,1.0,5.177150917726749,-71.27217247139579,8.900930564591567,8.517469865209184,0.5892848463166754
5.0,5.0,1.0,3.7870092284077446,-56.396769080300174,8.688793404701121,5.336967799032058,1.231790989642226
5.0,5.0,1.0,4.212660299010102,-71.56326384735867,9.26097272566882,5.701376655605744,0.9372520470793776
5.0,5.0,1.0,3.2342028460290972,-65.85469143493147,2.087253603858874,3.493795647860524,1.2221121525814227
5.0,5.0,1.0,4.661511577725826,-70.96660896793321,3.3209165101414815,9.340991547305965,0.9472530630906766
5.0,5.0,1.0,5.013940707898905,-75.1661564041458,3.23571530659723,9.808282138592956,1.2382825851200616
5.0,5.0,1.0,4.906095499685834,-69.92299511808122,2.2387280684832556,8.992982653434545,1.143789782546691
5.0,5.0,1.0,1.333628395910525,-46.68110385254533,4.927314904948062,6.379682732939312,1.424433796844295
5.0,5.0,1.0,4.536703901532793,-78.95807810097548,3.5367871189498445,0.8327654373602722,1.4610738594703228
5.0,5.0,1.0,4.429221402644352,-68.34394586357575,0.7428663272736147,3.605425493716697,1.1507885229443362
5.0,5.0,1.0,4.607165236962454,-82.35614603227441,6.176818756606217,9.36289676624145,1.4039972210384342
5.0,5.0,1.0,3.884833848247428,-61.00148381674152,4.925737995832873,1.1265543163567215,1.2851156409725455
5.0,5.0,1.0,3.463885168369821,-75.61660331226042,8.143245656953225,3.5382252309135573,1.4008046332873778
5.0,5.0,1.0,3.581020015476059,-69.59287700437248,6.350747622152677,8.119266213042655,0.5692330727015859
5.0,5.0,1.0,4.482238757806098,-82.58080166835444,5.811514498759851,9.624220214425966,1.199490917908267
5.0,5.0,1.0,2.4402434634014165,-63.133625096464186,7.529446497649652,5.057598377874984,1.1916768340899075
5.0,5.0,1.0,3.714317871416769,-65.41351943551226,8.127926626923847,6.982471767645371,0.6371507660354279
5.0,5.0,1.0,3.0308950875260634,-53.71823419084325,4.371029018386028,7.92383990681441,1.4767734399058585
5.0,5.0,1.0,4.2208858340990965,-61.77971404813561,5.771753136967639,9.206467538056778,1.281183558296729
5.0,5.0,1.0,2.3145071244883266,-55.0737931692438,2.8260199597939604,3.8335422858435564,1.002627752631381
5.0,5.0,1.0,3.7409938279735204,-64.32431348053137,1.8529269370234391,7.1271480217769225,0.7354354766439283
5.0,5.0,1.0,5.936103581605001,-81.0923338233494,0.4081749723704331,1.1169402726770727,1.235387327996215
5.0,5.0,1.0,4.201949013330267,-78.88654735363806,7.576176809735175,8.111613460408702,0.5642513906634504
5.0,5.0,1.0,6.276541139056602,-82.60518515554831,0.4490378377926785,9.370370132553631,1.4440575579780832
5.0,5.0,1.0,1.0439832677303629,-61.38598730991718,4.993409788271047,5.934034514385347,0.9757458665848775
5.0,5.0,1.0,4.596526983396671,-63.65161743664262,8.974558557985059,7.443476239972275,0.594174146321583
5.0,5.0,1.0,4.860256270649785,-70.32988145021721,8.856761075310235,2.142464998736364,1.4137172942206127
5.0,5.0,1.0,3.014673993228285,-68.06626858715325,7.4691964079804665,7.040414657457483,1.026238248747731
5.0,5.0,1.0,3.886139583389202,-60.35604662119731,8.414662256050416,7.014886336535504,1.1344893638979214
5.0,5.0,1.0,2.841557916634287,-57.59076614003131,7.857906402411166,4.978610906948254,1.0717390366837045
5.0,5.0,1.0,5.667936576598712,-71.28377231505719,1.575456108340585,9.600718709720837,1.1154608341128158
5.0,5.0,1.0,3.4016812507171204,-72.76596274494995,1.8538635337941056,3.4904101688904143,0.9170381839985644
5.0,5.0,1.0,3.2788603769660996,-60.788098219229,2.106109774349032,3.4342127725747282,0.9612643261575621
5.0,5.0,1.0,3.356432037123109,-74.5090314664089,7.844830246919581,6.507143780483585,0.6461576947805767
5.0,5.0,1.0,3.409977572184723,-79.47959864921206,2.180700795138526,3.255332375867809,0.5281997279712407
5.0,5.0,1.0,3.9682542113148185,-68.41029911600123,8.603947843585072,6.676520464398209,1.233558117689952
5.0,5.0,1.0,3.2604526783272254,-57.20803421529139,1.8845885699258325,4.284605414556974,0.9090966320698445
5.0,5.0,1.0,2.0414901960800704,-59.67532262347085,5.248366028077452,2.9430562075668565,0.5793616940076386
5.0,5.0,1.0,2.3670399010338707,-67.2058581273087,3.0672446904076702,6.390052451223193,1.0621132921455434
5.0,5.0,1.0,2.235382157886737,-59.33138056621148,6.90225113871467,6.348525662267885,0.8759789255498799
5.0,5.0,1.0,5.249342267264308,-66.68802013213829,0.8484825684132624,8.036005695512427,1.1772396889695749
5.0,5.0,1.0,4.811108069799127,-82.00482104286597,9.567004171896265,3.6396911435518797,1.0828771846895577
5.0,5.0,1.0,2.128941902933762,-50.7785488768845,7.117774032521831,5.089435143499037,0.7677086528570813
5.0,5.0,1.0,5.366422389426238,-76.09480860052115,1.733871635826112,9.07978141551241,0.6070183330979902
5.0,5.0,1.0,4.245546418130461,-70.68100081779751,2.242783189845383,1.7539282335913287,0.6893208280418986
5.0,5.0,1.0,6.253232852055673,-84.51221943898179,9.500644148966266,0.6298854631654272,0.9104368983679229
5.0,5.0,1.0,1.9532532561899345,-53.795165362040734,6.423043925291234,6.456167455082291,1.310870673450098
5.0,5.0,1.0,0.2497676668437227,-33.990445164337544,4.98002523890908,5.056152332506626,0.7074279994175634
5.0,5.0,1.0,2.2754279690835646,-62.66854908084707,7.079628648169166,5.906534284666947,1.0790111095343307
5.0,5.0,1.0,1.7051455348004483,-62.023570036954816,4.844758869283638,6.704542410530374,0.7212244320930729
5.0,5.0,1.0,4.269054153974534,-64.39023585886233,1.48286749082435,2.8006490055310307,0.9719622557804275
5.0,5.0,1.0,3.2762141347212497,-72.78858334811756,7.513703621823708,7.304602930099348,0.6721037510826798
5.0,5.0,1.0,2.750178086374837,-71.74225133151639,2.591268926254574,3.8184797277754914,1.330570524525287
5.0,5.0,1.0,3.9071109078059787,-77.16518409036068,7.588317350169961,2.3346318195087177,0.8241395330846394
5.0,5.0,1.0,4.2954296010463695,-68.96958607205389,1.529465969513587,7.737543965097792,1.1931240431829608
5.0,5.0,1.0,2.4906277028309614,-55.244988962368694,2.472850135743858,4.87198567813799,1.467292013365212
5.0,5.0,1.0,5.346905343688253,-66.59349434936098,0.8752070956885205,1.8652308492310554,1.406225137547586
5.0,5.0,1.0,5.093068230251378,-62.94635928590926,3.370989598795102,0.15740262267174066,0.7188552224918024
5.0,5.0,1.0,2.8000314031625924,-61.71838820889893,6.057116852219341,2.313510086389279,1.228325969695111
5.0,5.0,1.0,5.4961053693103805,-70.87290286923061,9.49826498264265,1.7949940550644738,1.0919307047939237
5.0,5.0,1.0,4.005599793971464,-73.77591270485215,1.0405447055021233,4.391754380153482,1.2693321497296628
5.0,5.0,1.0,3.4072869763942815,-57.96554587555508,7.641975891310291,7.334772404370363,1.0716336489359861
5.0,5.0,1.0,4.082589095387358,-72.88726244872046,2.1241077604684913,1.8398377732956828,1.0951990339114004
5.0,5.0,1.0,0.9340541450436889,-40.99657977447818,4.5371498391358696,4.202808218293793,1.206358127967949
5.0,5.0,1.0,5.756006627704433,-65.85143064291807,7.921869236676608,9.771537184291008,1.2502438804442084
5.0,5.0,1.0,6.228798916287439,-70.66675259515436,9.331908242645547,0.5440497487346385,0.7519016815527776
5.0,5.0,1.0,3.337325228825759,-69.42837109431123,2.0542764798832858,5.503103472059547,1.3538825852217382
5.0,5.0,1.0,4.934845620235613,-80.4191501589566,9.562959114774353,3.4671380967037946,0.670949540024427
5.0,5.0,1.0,1.0248410990420842,-43.65005044225427,4.492501725775771,5.758952659760275,0.5325901499734534
5.0,5.0,1.0,1.6913573715254797,-69.5731695708258,3.436972184851225,4.20540933469618,1.0033608944745664
5.0,5.0,1.0,3.96197403371035,-57.95753982764484,4.980509270722825,8.928943766384096,0.6003649980078025
5.0,5.0,1.0,3.3895983695090424,-59.785698055034636,8.066948865496485,6.548676723183036,0.8373017669670885
5.0,5.0,1.0,4.936208855646203,-58.32520350568417,4.089026029361427,9.820694999179997,1.1542954654325126
5.0,5.0,1.0,3.279729070021272,-55.868758698451835,8.181616814607153,5.222187738198017,1.3709092459240213
5.0,5.0,1.0,3.7033976714814156,-60.38125488318127,4.17363707304434,8.609228125836927,0.8024339685322814
5.0,5.0,1.0,3.9922964799704497,-56.819648244640916,1.2696538541800972,3.6154580512126944,0.923148281953409
5.0,5.0,1.0,4.480088708297855,-79.35597847072242,9.01420667245679,3.156187716317259,0.6579247967750833
5.0,5.0,1.0,4.6157374143281675,-69.02288616001107,8.522848913916516,1.9638223509336061,0.7726075554563604
5.0,5.0,1.0,2.883491994875675,-71.42807676728428,6.181176246884327,7.672460279188683,1.2803966915405813
5.0,5.0,1.0,3.770396555777526,-61.69921892386024,1.8520450488952334,2.7409148733623203,1.203864207504214
5.0,5.0,1.0,5.091358292397962,-66.71520953961011,6.905618951089256,9.90526152709802,0.8874920634433189
5.0,5.0,1.0,3.8207031449531854,-69.24769118755414,8.716186174916663,6.149682057810947,1.092596390180164
5.0,5.0,1.0,5.350554059920763,-83.31005278952945,9.812738357316931,7.357621985477248,0.605966614607357
5.0,5.0,1.0,4.210553811207908,-67.77896144878001,0.7678014714133519,4.16598057648839,1.082701453511282
5.0,5.0,1.0,3.913277869733625,-65.96557180675602,7.065438751046398,1.8142865778788086,1.1466390907287336
5.0,5.0,1.0,1.1394404130890334,-58.939758470492656,5.7697042915046834,4.37079686143428,0.5860337415183762
5.0,5.0,1.0,2.7470405718288946,-58.32820780683533,6.437225949588243,7.436678643305125,1.008226822216169
5.0,5.0,1.0,6.255437390322137,-74.39808253604119,1.0117245074504444,0.10519840624274024,0.7120991766833018
5.0,5.0,1.0,2.2451830452245964,-50.513996601382374,6.3237118684221745,6.684789766898583,0.7531869459309404
5.0,5.0,1.0,4.389970442200263,-65.44818082166657,9.47803579876635,5.396746239522951,0.6572719744514325
5.0,5.0,1.0,5.2013594116977755,-81.1275234548387,1.3825532767213489,1.467786223275126,0.7290646463096557
5.0,5.0,1.0,2.1583033087048085,-56.60234429008156,7.089844116631157,4.409638276492917,0.510981864107082
5.0,5.0,1.0,5.48232640861744,-74.58249112898982,8.036505913413269,9.582728036819677,0.5269029098798328
5.0,5.0,1.0,4.1969357774419995,-73.7216844174149,9.125718597820134,5.661340683250582,1.1954074395000251
5.0,5.0,1.0,3.947613710435828,-70.43833614217405,9.000680150762111,4.174185193056365,1.2769564296566607
5.0,5.0,1.0,4.056828442000711,-63.599305695618,1.9908336806960647,7.920976564044456,1.3568929954406168
5.0,5.0,1.0,1.5524788698633487,-57.69883808483817,5.988688145249307,3.8044408810364896,0.6791601463064503
5.0,5.0,1.0,2.6204711519882187,-71.59520674790488,4.682121942615176,7.586842746012847,1.3995722254045124
5.0,5.0,1.0,4.59140680257023,-54.58303229926443,6.847455263265204,9.08735782655633,1.2870838944180516
5.0,5.0,1.0,5.302790192395538,-81.11691640144105,9.236898483360523,8.068260233680032,1.0114682703524962
5.0,5.0,1.0,1.6944750442959573,-52.82781681963759,5.225716302279189,3.4197135991158154,0.5808722173500795
5.0,5.0,1.0,4.89297295211747,-72.58608286424437,9.217459209632832,2.365870286735512,1.116162724107882
5.0,5.0,1.0,2.868470562881587,-75.71768055642893,2.215399151421338,5.701201477725921,0.7954306407125975
5.0,5.0,1.0,1.1671065306559383,-53.94397682570187,4.596342093025707,6.092915135208816,0.9834985895462247
5.0,5.0,1.0,4.303075789743198,-53.55731705698864,8.672399409749238,7.263665202647946,1.2591719694381411
5.0,5.0,1.0,3.9790474372107196,-71.75700331315207,2.4369848542914987,7.969809496609763,0.6859313823650753
5.0,5.0,1.0,4.031340967129328,-76.31695946798501,0.8690471888348794,5.872649617845837,0.6787049629569971
5.0,5.0,1.0,2.061870035191014,-68.15232674312507,5.967193147464428,3.242719864210631,0.626575001669371
5.0,5.0,1.0,3.7856704160801273,-73.20786126325999,6.241281734335847,1.311656174922713,1.4013684897157312
5.0,5.0,1.0,6.300687725421184,-71.9093669608017,0.6665743284578052,9.43368373290736,0.6706302429775136
5.0,5.0,1.0,3.503496210891578,-56.25933887690791,8.257264709543973,5.993527299801745,0.7275436905664299
5.0,5.0,1.0,3.7946703545037073,-63.48305646643891,4.904813155304143,1.3117750202731737,0.8700599272599883
5.0,5.0,1.0,5.215818519316576,-76.81744388304377,0.20333234363963282,3.2324422709621983,0.8900750472674718
5.0,5.0,1.0,5.183844819808824,-74.15698663982512,9.595187592913796,7.326215427562277,0.5509552166532061
5.0,5.0,1.0,4.262491728368176,-57.76812098935118,0.9662353224039877,6.40144898214691,0.6677337466821255
5.0,5.0,1.0,2.5420431809706345,-49.983434348329155,7.683574517109411,4.843003742282646,1.1593659496546975
5.0,5.0,1.0,3.500089416795741,-63.58145018432065,3.3373368420677862,2.025365422344192,0.5680997484023201
5.0,5.0,1.0,4.397578250855124,-66.57584609820832,8.238323602418916,2.28560189170933,0.9952108284857246
5.0,5.0,1.0,1.137425080196318,-50.20037401050186,6.278718902317994,5.117102427711403,0.9637955745608151
5.0,5.0,1.0,4.999093494294919,-84.37598381799097,0.14475910623516164,5.165723240926159,1.2661001643237175
5.0,5.0,1.0,6.700814842552691,-80.96425356263752,0.19486094049391167,9.815488044014467,0.6607805609466699
5.0,5.0,1.0,5.5582533108116765,-69.2954354287674,7.881842294625833,9.72456565296493,1.4340554380827135
5.0,5.0,1.0,4.8353338637915515,-61.81430753275227,2.1519691365726534,0.9050883774811969,1.022037534948229
5.0,5.0,1.0,3.3986385357996665,-73.12658790388365,2.0518890963562852,7.353082732818673,0.749918239375891
5.0,5.0,1.0,2.752206430606742,-65.09948071290238,5.758537257004698,7.707462029296819,1.3615081274767902
5.0,5.0,1.0,3.8280111614262244,-76.02080832351396,5.007954503222935,1.1890668267464743,1.3901694691402466
5.0,5.0,1.0,4.39610217958786,-57.59504752915457,4.1731718743547805,0.8220990848088572,0.8617592912393333
5.0,5.0,1.0,4.8686959456113605,-55.333544122509025,9.074973230051146,2.624832418504719,1.340638651055544
5.0,5.0,1.0,4.342920723636479,-67.98535565025959,8.24022204691641,7.927111848799772,1.292198565756266
5.0,5.0,1.0,4.2626544455381286,-56.054299281084205,8.76767389624483,2.8198790287123865,1.2740979062399336
5.0,5.0,1.0,6.311589004332118,-73.29801396386893,9.335083149545081,0.5916691176819155,1.2270748529097437
5.0,5.0,1.0,4.068281066465077,-69.69795921662627,5.70277329371719,8.947151719604951,0.8879751378234155
5.0,5.0,1.0,4.353501329118808,-60.191747352410566,3.3671749896866743,9.101233334267926,0.7257514507192855
5.0,5.0,1.0,3.5669769254916255,-72.58844239795943,4.557953151794319,8.337875393462223,1.0872943964689235
5.0,5.0,1.0,2.708544646193983,-61.56177519829616,7.523543472652964,4.133626226857578,1.4482217358651588
5.0,5.0,1.0,1.1924281280054565,-45.38790066622499,5.837578684646861,5.525312411418822,0.5845156816495088
5.0,5.0,1.0,3.918498926861933,-62.88122425707169,8.224720140291312,7.202339119386543,0.6272026770302883
5.0,5.0,1.0,5.213893432472013,-67.4815190396589,9.989458859597963,3.013086985511657,0.9407738101240805
5.0,5.0,1.0,2.496378066028231,-62.17708151286002,4.582603508219799,7.361548369266993,0.7877598922676484
5.0,5.0,1.0,2.9533872992757786,-67.98122580581133,3.359015770837517,2.6671661141976344,0.8605701725084016
5.0,5.0,1.0,2.7801897498388946,-54.98260054865103,3.9751255955557543,7.559255407649028,0.9939039240578698
5.0,5.0,1.0,5.15628168612683,-76.2849913667259,0.5136061466152919,7.379474458564548,0.7198346718375239
5.0,5.0,1.0,4.89669068532476,-66.0990927595457,2.7247386330903134,9.503497681263838,0.7210986205721162
5.0,5.0,1.0,0.8717531610909576,-42.251417524365266,4.935673153774528,5.853712917060619,1.0543974403614464
5.0,5.0,1.0,3.2390141207636582,-72.6182176961234,1.7400057525966806,4.715797785390183,1.3324535915345375
5.0,5.0,1.0,4.31674418686175,-65.14766919601792,8.65776329501151,2.829169670544547,1.135485099060141
5.0,5.0,1.0,1.4981015575315562,-60.70355065522428,6.699040340243875,5.31966552874029,1.0520476037946858
5.0,5.0,1.0,4.0493855122991675,-75.95556027923051,8.93881936781421,5.62619973154943,1.1203695824204651
5.0,5.0,1.0,3.8057594892606015,-68.10530346005176,8.328340641396142,6.761445706876863,0.9028909669274496
5.0,5.0,1.0,5.819848782897127,-69.27650308693923,0.4989724528329764,1.4469485524881265,1.0901625950868534
5.0,5.0,1.0,5.348953068955574,-52.351508040351916,8.662790964003687,1.0060176339908966,1.3033366750908988
5.0,5.0,1.0,4.084311473318678,-72.75811238481015,8.803712403917123,3.8443122430407675,0.8989567808028669
5.0,5.0,1.0,4.8372366655703045,-69.38556644884201,9.38110146597821,7.2855236247221145,1.4429036460401412
5.0,5.0,1.0,3.2901303899547587,-64.42322606334488,2.068051385896752,3.8203053698475253,0.6600901796059557
5.0,5.0,1.0,1.5138746559328475,-64.57413490534867,6.362530957122501,5.643945670131747,0.8602475526756892
5.0,5.0,1.0,4.704269650001174,-63.15995703308626,9.524941323388765,4.532252316820876,1.1210494600493026
5.0,5.0,1.0,3.213794810404226,-62.36435976455449,7.553509698687019,3.0718835006282754,0.8066488751699745
5.0,5.0,1.0,6.133328031891471,-66.34261715478664,0.7236917637565254,0.5938074087470002,1.0644223772316304
5.0,5.0,1.0,2.371501233935997,-61.5045422745655,4.7753300186889955,2.5244075505870756,0.988980373588344
5.0,5.0,1.0,3.0194343338603,-66.95900564569006,2.5604526892650306,3.4681247009717375,0.5390599753634903
5.0,5.0,1.0,2.7270874652131187,-66.19607544250673,7.72331879375101,4.938512195596594,0.5321462196187321
5.0,5.0,1.0,4.101006005697004,-65.35244992217608,4.648105129815006,9.145985562841236,1.3874075007917965
5.0,5.0,1.0,3.26679231911268,-56.196956064970834,6.825324557626663,2.2973092017315233,1.0867337588420884
5.0,5.0,1.0,5.452064325602127,-71.90952712321939,1.0000236075195645,1.3901318886590142,0.6321045365224647
5.0,5.0,1.0,5.152884623672555,-72.78700198464493,0.4975826715137588,7.464333513249403,0.8082465637050038
5.0,5.0,1.0,4.09260110237315,-57.62733110306921,6.27309819863806,0.92283032330714,0.7005827281446779
5.0,5.0,1.0,2.132679060331853,-43.19320305903544,3.4062212307550532,6.369669774175773,1.465898008231253
5.0,5.0,1.0,1.0959332191941742,-69.74999162722133,4.035658317097744,5.52390571884734,0.6036145561062765
5.0,5.0,1.0,3.8374617936423556,-67.86705961539101,7.537702214448253,1.9078861669943536,0.9600310839242888
5.0,5.0,1.0,5.177545617845817,-72.89470531786155,0.8719889180162188,2.1606962858989465,1.3897694310579505
5.0,5.0,1.0,2.7339078318191863,-65.5275402488019,4.986713856700118,2.05861610756238,0.8760394102116302
5.0,5.0,1.0,1.064985187012381,-61.97980892704844,5.196135795381319,6.2687467959558365,1.0803115933098153
5.0,5.0,1.0,2.9241971831973532,-65.40224818859622,7.29737802485372,6.761187891688359,0.6542999773369216
5.0,5.0,1.0,4.465897783561184,-84.01184052304897,0.867095720978529,5.626380582723858,1.2667749954513194
5.0,5.0,1.0,3.6365283991569823,-58.867176093903936,1.59869295647745,4.588463219988671,0.8170841845224204
5.0,5.0,1.0,4.404711375796704,-72.79682753872028,4.933293666760905,0.4390001571978597,1.407488367324026
5.0,5.0,1.0,5.656190458312041,-66.27921591081933,1.0871978188442055,0.8612285428199029,0.7856745577846728
5.0,5.0,1.0,3.980752674948057,-69.16878498960477,3.9634341952232166,1.1456624379875135,1.1881242817332334
5.0,5.0,1.0,3.9473924581737307,-74.98408388865532,2.5060116368571084,2.0411160594131195,1.1467894522435333
5.0,5.0,1.0,5.344281310480812,-73.21795032992279,7.9199435110088645,0.361236479083602,0.8178632910192126
5.0,5.0,1.0,5.154758093644248,-69.55266039188517,0.20078353631453494,6.831857289579636,1.4352639520309234
5.0,5.0,1.0,1.192785099044541,-51.99164654359143,6.080601505509887,5.634103381357923,0.7526116218412321
5.0,5.0,1.0,5.325780568551568,-65.21246810451636,0.9588580801932234,1.76759695250149,0.6423054060715058
5.0,5.0,1.0,3.462387131170559,-62.14902889135007,1.7942052475616754,3.9198402390287157,0.6458543410591868
5.0,5.0,1.0,4.949157839691856,-59.4595452737783,0.13785029826518413,6.059160814065788,0.7503052956956198
5.0,5.0,1.0,3.067947455705511,-65.27893202841237,2.425230804879883,3.1735586981585016,0.6171591353677356
5.0,5.0,1.0,1.549495184944568,-60.39935058911168,6.020000364661572,5.796562401659103,0.5786137402991135
5.0,5.0,1.0,5.174690899698114,-60.67689583791393,8.181898321347298,1.000629801618722,1.2526048881245468
5.0,5.0,1.0,3.032413803218533,-69.44081758331028,2.7086940189865727,3.2057315448444044,0.9080275683626795
5.0,5.0,1.0,3.361581075076415,-61.08938478888067,3.741259721494705,1.9114298384617567,0.9770739502788058
5.0,5.0,1.0,2.062477505455381,-56.04583873105695,6.968688437367128,4.549078957652364,1.238003701694372
5.0,5.0,1.0,5.392319746332101,-69.35862961727389,8.187164653339249,0.5779045849758024,1.4216215409218742
5.0,5.0,1.0,0.719243857004235,-42.04360988582526,5.326497401250528,4.632943605121311,0.550808497350511
5.0,5.0,1.0,2.391926188334141,-56.58447661897381,7.425309710388772,5.87691617649739,1.2041699920378162
5.0,5.0,1.0,3.818602274274191,-57.636021064688414,4.338077990451138,1.311464004886862,0.5735194122387294
5.0,5.0,1.0,2.616637763294385,-57.47832101584161,2.6796816874804574,6.226709293555853,1.0825103697479304
5.0,5.0,1.0,5.3463758685301865,-73.35885541101509,0.7762722818101386,8.09034677433244,0.86523083526476
5.0,5.0,1.0,5.035199038496495,-62.18991070946282,7.5577904550446195,9.369917363129131,1.0403781579896725
5.0,5.0,1.0,4.4270956022154255,-63.97002780438344,8.937262163002458,3.3415653614984797,1.376412895382673
5.0,5.0,1.0,3.9669054591255244,-62.260386262559734,4.770676979665255,0.9240583481483822,0.9007396554446226
5.0,5.0,1.0,3.1647592771954427,-73.28529910354005,7.613400045945386,3.3034962136748494,0.8346225263982584
5.0,5.0,1.0,5.01100772841125,-71.70948449112463,0.7310052469272244,7.506687633704644,1.256718634122257
5.0,5.0,1.0,2.896391977721676,-54.18908895218965,6.554241036708099,7.483643526753568,0.8230500235684391
5.0,5.0,1.0,4.843562297226173,-70.87470392506953,1.7655276682918164,8.197605592045832,0.531597453802326
5.0,5.0,1.0,4.777303908390627,-58.63108873718952,9.671737803874127,3.609387358850725,0.9584448783944587
5.0,5.0,1.0,4.386724737840692,-69.5851609179735,0.6438171981128005,5.064183396291625,0.696698133110168
5.0,5.0,1.0,1.190600986460982,-59.79287693409139,4.170571586284232,5.885859569071373,0.9857554315220017
5.0,5.0,1.0,4.448275234976383,-66.2092065104156,7.572880078211398,8.46403241849728,1.1989338226749235
5.0,5.0,1.0,1.4997472542792643,-59.003994740199744,5.847247964946009,3.5868805929620464,0.9057732717530358
5.0,5.0,1.0,3.2852781641316775,-68.57869840110423,7.912085579691511,3.3279825012899567,0.7122090283680315
5.0,5.0,1.0,6.331181249305017,-68.7463466043847,9.679920146381527,9.101192684159557,1.1840444400287646
5.0,5.0,1.0,5.430182463938969,-74.34837577695936,0.7698145030489001,1.714441765853838,0.8035138328544443
5.0,5.0,1.0,3.780687696508592,-66.68644218179327,8.660432782590336,5.6556891019868525,1.3731985551792296
5.0,5.0,1.0,5.205509191867602,-71.9129672905555,7.334222133690683,9.559479589389344,0.8272915582546817
5.0,5.0,1.0,4.769491995086993,-75.86010136589233,0.3924831762793579,5.982405821253326,1.3408967390312965
5.0,5.0,1.0,3.954605824710854,-71.1207406577647,3.1386977291483023,8.645138114634946,0.9574432372473707
5.0,5.0,1.0,3.999379681204711,-67.8965593546846,8.689047108956782,3.6973910001976718,1.4062955327723552
5.0,5.0,1.0,5.2500274660524635,-79.84338215563065,2.128983935826229,9.553956554800427,1.3909199017691174
5.0,5.0,1.0,2.5777424776087603,-67.16498583468999,6.337674567218333,2.8639571807979216,0.8076293938568966
5.0,5.0,1.0,5.702262820465376,-62.106754318573174,1.8113561779860243,0.38419501501062103,0.666546672404431
5.0,5.0,1.0,6.148528510148136,-73.26391594024274,0.24303828160529117,1.1912154788009044,1.4044645346594482
5.0,5.0,1.0,4.024801378815137,-74.15000445019264,6.973363752913811,1.6736505337503138,0.5049607642037852
5.0,5.0,1.0,5.644832127107559,-71.76477563690963,8.607656264626835,0.5237468735731166,1.4959668026368944
5.0,5.0,1.0,4.68855784897456,-61.823595232212796,1.5561964621555902,1.754186390386,1.3242037141227092
5.0,5.0,1.0,4.505538218649883,-57.1898731869488,6.877979937765679,0.8340860171562714,1.4384849586721553
5.0,5.0,1.0,6.644444257870617,-56.33179755010537,0.35923736082780433,0.03971941134609969,1.2372926618748372
5.0,5.0,1.0,4.913839031005924,-72.48604417118227,2.1542604310380833,1.1492819987926406,1.2520295133785577
5.0,5.0,1.0,1.558948509969305,-53.0494994790811,3.512551262565704,5.345787732964581,0.8757798411612285
5.0,5.0,1.0,2.4230076241688163,-50.38049270927945,6.0603778714068675,7.1535741719371355,1.0503039158517438
5.0,5.0,1.0,5.05611169723899,-67.79967617204527,0.4650792908781831,2.8912815572199113,0.6980995458412752
5.0,5.0,1.0,4.42063716089845,-54.29520000382989,2.4504445626049365,1.399210326117133,0.5099384955048405
5.0,5.0,1.0,5.206015191511543,-65.42197331633344,7.3999529872154195,0.5847270537742211,1.156184758458009
5.0,5.0,1.0,3.3684978664478717,-79.535707714757,6.7270157939887785,2.124773135457736,0.7937760139912299
5.0,5.0,1.0,4.363558710937162,-60.8264214385098,0.7432770592459359,6.188499652627759,1.2968886768668622
5.0,5.0,1.0,3.21380230462528,-74.05861570007251,7.296635683135041,2.7910820592544274,0.6805855936000789
5.0,5.0,1.0,4.35728214376906,-71.8083955544785,5.8533140408728705,0.8158975810491709,1.2022312556222463
5.0,5.0,1.0,3.9874433258940254,-64.20545565123591,9.000195609523189,4.683465938471115,1.217305054867107
5.0,5.0,1.0,2.553338092970778,-66.38711223716717,7.369912820953296,4.397509156510639,1.0608254298045736
5.0,5.0,1.0,6.043941702572035,-67.85272338402244,0.9336910012628552,0.7799774147486616,1.094847594168869
5.0,5.0,1.0,3.5885261551380268,-53.47492221977743,5.410780695330324,1.541027648468699,0.6865822568910069
5.0,5.0,1.0,3.7553185285108075,-49.958534038456364,6.444872123000756,8.400337293449173,1.437936551476314
5.0,5.0,1.0,3.5669959618811964,-67.01213787856125,6.656887826963917,2.0335847303258534,1.209836825850736
5.0,5.0,1.0,4.971355462600683,-70.08904614769534,7.80465279009308,1.0388589921178326,0.6219554649733626
5.0,5.0,1.0,1.630153042764743,-60.206330540222766,3.6137066893911376,6.0414402352393655,1.1769494504424303
5.0,5.0,1.0,6.409081525539921,-73.42052650376085,8.943093195822048,9.83632268395655,1.3640872607504826
5.0,5.0,1.0,3.5690871438582326,-50.02073103579655,5.575287671262358,8.722863953392086,1.4410765606509517
5.0,5.0,1.0,2.6659572869547747,-77.28925428556586,4.069062787776085,2.404289295422788,0.9444737445237502
5.0,5.0,1.0,4.655488687259273,-71.8706578872941,8.296442842191968,8.272200113058423,1.4513161334586893
